Iter,Chain1,Chain2
2594,144.8690535313695,144.80166129818977
2595,144.8690535313695,144.80166129818977
2596,144.8690535313695,144.80166129818977
2597,144.79008190016268,144.72268966698294
2598,144.94605096620862,144.87865873302889
2599,144.89830715442264,144.8309149212429
2600,145.05115048672585,144.9837582535461
2601,145.05115048672585,144.9837582535461
2602,145.6788649636814,145.61147273050167
2603,145.93037426715597,145.86298203397624
2604,145.99483599752287,145.92744376434314
2605,145.77567174433477,145.70827951115504
2606,145.21094497569828,145.14355274251855
2607,145.14351159765766,145.07611936447793
2608,145.14351159765766,145.07611936447793
2609,145.71974966054896,145.65235742736922
2610,146.0856964962681,146.01830426308837
2611,146.00943287617875,145.94204064299902
2612,146.00943287617875,145.94204064299902
2613,145.66023869572473,145.592846462545
2614,145.0701789688515,145.00278673567178
2615,145.0701789688515,145.00278673567178
2616,145.7962189120393,145.72882667885958
2617,145.7962189120393,145.72882667885958
2618,145.83985301299654,145.7724607798168
2619,145.81371884795675,145.74632661477702
2620,145.81371884795675,145.74632661477702
2621,145.43094316907238,145.36355093589265
2622,145.43094316907238,145.36355093589265
2623,145.7308452592197,145.66345302603997
2624,145.48579968225158,145.41840744907185
2625,145.77047247457853,145.7030802413988
2626,145.46338917443018,145.39599694125044
2627,145.62646150954825,145.55906927636852
2628,145.62646150954825,145.55906927636852
2629,145.62646150954825,145.55906927636852
2630,145.30987701445977,145.24248478128004
2631,145.54281535643707,145.47542312325734
2632,145.57297632173507,145.50558408855534
2633,145.2644389201537,145.50558408855534
2634,145.7564314400176,145.99757660841922
2635,145.7564314400176,145.99757660841922
2636,145.60657663021516,145.8477217986168
2637,145.43088153446516,145.6720267028668
2638,145.22900593829792,145.47015110669955
2639,145.03527418260674,145.27641935100837
2640,144.94655213705667,145.1876973054583
2641,145.6204150596129,145.1876973054583
2642,145.6204150596129,145.3774063154836
2643,146.0105979583592,145.7675892142299
2644,146.0765062353131,145.8334974911838
2645,146.00421327936655,145.76120453523725
2646,146.00421327936655,145.76120453523725
2647,145.9089792099207,145.6659704657914
2648,145.9089792099207,145.6659704657914
2649,145.9089792099207,145.6659704657914
2650,145.9089792099207,145.6659704657914
2651,145.9089792099207,145.6659704657914
2652,145.9089792099207,145.6659704657914
2653,145.53766907121928,145.29466032708999
2654,145.4932688474207,145.29466032708999
2655,145.4516789561799,145.2530704358492
2656,145.8981447442383,145.6995362239076
2657,145.8981447442383,145.6995362239076
2658,146.02984027373435,145.83123175340364
2659,145.47174601434526,145.27313749401455
2660,145.54831836359753,145.34970984326682
2661,145.61684477090077,145.41823625057006
2662,144.90613742820318,145.41823625057006
2663,144.85055786401944,145.36265668638632
2664,144.94519084949758,145.45728967186446
2665,144.94519084949758,145.45728967186446
2666,144.94519084949758,145.45728967186446
2667,145.0908211768751,145.60291999924198
2668,145.34330390819812,145.855402730565
2669,145.44318836939945,145.95528719176633
2670,144.98492579846626,145.49702462083314
2671,145.6747194149581,145.49702462083314
2672,145.6747194149581,145.49702462083314
2673,145.86058734631916,145.6828925521942
2674,145.33361353273153,145.15591873860657
2675,145.27769059689413,145.09999580276917
2676,145.47072586782056,145.2930310736956
2677,145.2824594034921,145.2930310736956
2678,145.55415765227565,145.56472932247914
2679,145.62817566614916,145.63874733635265
2680,145.62817566614916,145.63874733635265
2681,144.9783653737256,144.9889370439291
2682,144.78177329304887,144.79234496325236
2683,145.04869536003264,145.05926703023613
2684,144.97350338088773,144.98407505109122
2685,144.97350338088773,144.98407505109122
2686,145.22266941953075,145.23324108973424
2687,144.9614387590969,144.97201042930038
2688,145.0164628227395,145.027034492943
2689,145.0164628227395,145.027034492943
2690,145.5354693868717,145.5460410570752
2691,145.7628809634156,145.7734526336191
2692,145.7628809634156,145.7734526336191
2693,145.15054528504265,145.16111695524614
2694,145.24653326459,145.2571049347935
2695,145.58699443393948,145.59756610414297
2696,146.1869362108365,146.19750788104
2697,145.62954937102987,145.64012104123336
2698,145.62045639628818,145.63102806649167
2699,145.43757109019768,145.44814276040117
2700,145.57331451968423,145.58388618988772
2701,145.05579330217572,145.0663649723792
2702,144.95157215104524,144.96214382124873
2703,145.26274880499304,145.27332047519653
2704,145.03898981661888,145.04956148682237
2705,145.03898981661888,145.04956148682237
2706,145.03898981661888,145.04956148682237
2707,145.03898981661888,145.04956148682237
2708,145.03898981661888,145.04956148682237
2709,145.80657871985966,145.81715039006315
2710,145.20411197993735,145.21468365014084
2711,145.78763142880936,145.79820309901285
2712,145.54835394359213,145.55892561379562
2713,145.54835394359213,145.55892561379562
2714,145.54835394359213,145.55892561379562
2715,145.3635835751979,145.3741552454014
2716,145.36287341358073,145.37344508378422
2717,145.7126811082977,145.72325277850118
2718,145.7126811082977,145.72325277850118
2719,145.87598696076,145.8865586309635
2720,145.5405124003288,145.55108407053228
2721,145.98041462236225,145.99098629256574
2722,145.9125052249192,145.92307689512268
2723,145.9125052249192,145.92307689512268
2724,145.9125052249192,145.92307689512268
2725,145.9125052249192,145.92307689512268
2726,145.97586056904348,145.98643223924697
2727,146.1304112096382,146.1409828798417
2728,146.01775882435456,146.02833049455805
2729,146.01775882435456,146.02833049455805
2730,145.7004250936148,145.7109967638183
2731,145.73132587400906,145.74189754421255
2732,145.5127960831425,145.52336775334598
2733,145.24560936578757,145.25618103599106
2734,144.792365580429,144.80293725063248
2735,145.8670154596186,145.8775871298221
2736,145.8670154596186,145.8775871298221
2737,145.8670154596186,145.8775871298221
2738,145.8670154596186,145.8775871298221
2739,145.8670154596186,145.8775871298221
2740,145.67709098525384,145.68766265545733
2741,144.89811056074467,144.90868223094816
2742,145.27140656154907,145.28197823175256
2743,145.1911445717201,145.20171624192358
2744,145.0689807131426,145.07955238334608
2745,145.07080273513316,145.08137440533665
2746,145.4981530205805,145.508724690784
2747,145.32026947156032,145.3308411417638
2748,145.32026947156032,145.3308411417638
2749,145.32026947156032,145.3308411417638
2750,145.32026947156032,145.3308411417638
2751,145.5391606448807,145.54973231508419
2752,145.40452686883052,145.415098539034
2753,145.40452686883052,145.415098539034
2754,145.27433294109196,145.28490461129545
2755,145.7176186502887,145.7281903204922
2756,145.62075096837526,145.63132263857875
2757,145.62075096837526,145.63132263857875
2758,145.8755339742615,145.88610564446498
2759,145.8755339742615,145.88610564446498
2760,145.5960050123631,145.60657668256658
2761,145.48319429473838,145.49376596494187
2762,145.2281889490871,145.2387606192906
2763,145.09599646740435,145.10656813760784
2764,144.7618326342095,144.772404304413
2765,144.7618326342095,144.772404304413
2766,144.68451927271573,144.69509094291922
2767,144.63082096649137,144.64139263669486
2768,144.8269274392192,144.83749910942268
2769,144.8269274392192,144.83749910942268
2770,145.08825693405674,145.09882860426023
2771,145.18094047584125,145.19151214604474
2772,145.42198426040935,145.43255593061284
2773,145.27879552664032,145.2893671968438
2774,145.15130023193626,145.16187190213975
2775,144.59068771807637,144.60125938827986
2776,144.98948035676847,145.00005202697196
2777,144.66769310460157,144.67826477480506
2778,145.11703991312422,145.1276115833277
2779,145.11703991312422,145.1276115833277
2780,145.11703991312422,145.1276115833277
2781,145.385238632125,145.3958103023285
2782,145.385238632125,145.3958103023285
2783,145.5657774605386,145.5763491307421
2784,145.5657774605386,145.5763491307421
2785,145.84052425172752,145.851095921931
2786,145.41206014205645,145.42263181225994
2787,145.41206014205645,145.42263181225994
2788,145.5392359322579,145.54980760246139
2789,145.5392359322579,145.54980760246139
2790,145.50256880330744,145.51314047351093
2791,144.74262768340876,144.75319935361225
2792,144.74262768340876,144.75319935361225
2793,145.2882111651862,145.2987828353897
2794,144.88053358814605,144.89110525834954
2795,145.4334332612482,145.4440049314517
2796,145.69675266754123,145.70732433774472
2797,145.46579296139612,145.4763646315996
2798,145.70957064196938,145.72014231217287
2799,145.70957064196938,145.72014231217287
2800,145.70957064196938,145.72014231217287
2801,145.70957064196938,145.72014231217287
2802,146.3409028493873,146.3514745195908
2803,146.37650002987476,146.38707170007825
2804,146.3856497488607,146.39622141906418
2805,146.5955134998152,146.6060851700187
2806,146.59046529696397,146.60103696716746
2807,146.59046529696397,146.60103696716746
2808,146.59046529696397,146.60103696716746
2809,146.26724267540058,146.27781434560407
2810,146.19918458006134,146.20975625026483
2811,145.48661099215357,145.49718266235706
2812,145.48661099215357,145.49718266235706
2813,145.58303011802417,145.59360178822766
2814,145.60602683139027,145.61659850159376
2815,145.83705843038697,145.84763010059046
2816,145.8684073316266,145.8789790018301
2817,145.49955328545164,145.51012495565513
2818,145.49955328545164,145.51012495565513
2819,145.31184991527186,145.32242158547535
2820,145.2608555956459,145.27142726584938
2821,145.2608555956459,145.27142726584938
2822,145.28765262936713,145.29822429957062
2823,145.28765262936713,145.29822429957062
2824,145.28765262936713,145.29822429957062
2825,145.50622271431362,145.5167943845171
2826,145.5357180130725,145.546289683276
2827,145.25057447172122,145.2611461419247
2828,145.16442823653037,145.17499990673386
2829,145.6647768683395,145.67534853854298
2830,145.6647768683395,145.67534853854298
2831,145.94682588482345,145.95739755502694
2832,146.0392192371635,146.049790907367
2833,146.06074798591393,146.07131965611742
2834,145.5965722741975,145.607143944401
2835,145.5965722741975,145.607143944401
2836,145.6410827421058,145.65165441230928
2837,145.29090573421024,145.30147740441373
2838,144.3866308792474,144.3972025494509
2839,144.53551518486674,144.54608685507023
2840,145.1600440761071,145.1706157463106
2841,145.07310919987935,145.08368087008284
2842,145.29023227771427,145.30080394791776
2843,145.2197313708636,145.2303030410671
2844,145.2197313708636,145.2303030410671
2845,145.21740389207636,145.22797556227985
2846,145.20284816013512,145.2134198303386
2847,145.50405189618073,145.51462356638422
2848,145.39731725748348,145.40788892768697
2849,145.5180469063107,145.5286185765142
2850,145.7683764180217,145.77894808822518
2851,145.49607119886275,145.50664286906624
2852,145.26558154676104,145.27615321696453
2853,145.51558302541463,145.52615469561812
2854,145.58557831380566,145.59614998400914
2855,145.39163989572813,145.40221156593162
2856,145.39163989572813,145.40221156593162
2857,144.8877659594859,144.8983376296894
2858,145.17021820905356,145.18078987925705
2859,145.25421932372365,145.26479099392714
2860,144.77749716851793,144.78806883872141
2861,145.20281698618177,145.21338865638526
2862,144.95592970145236,144.96650137165585
2863,144.88762148254457,144.89819315274806
2864,145.62519221599464,145.63576388619813
2865,145.7392230034183,145.74979467362178
2866,145.9005819620495,145.911153632253
2867,145.55218443315368,145.56275610335717
2868,145.55218443315368,145.56275610335717
2869,145.82335878957002,145.8339304597735
2870,145.74558787470892,145.7561595449124
2871,145.88592782246508,145.89649949266857
2872,145.70568907729358,145.71626074749707
2873,145.66728758788037,145.67785925808386
2874,145.43219571201402,145.4427673822175
2875,145.12177871470735,145.13235038491084
2876,145.05940034989763,145.06997202010112
2877,145.6141225054781,145.62469417568158
2878,145.34409806343638,145.35466973363987
2879,145.34409806343638,145.35466973363987
2880,145.34409806343638,145.35466973363987
2881,145.02239914355738,145.03297081376087
2882,144.8319731357576,144.8425448059611
2883,145.19374520878506,145.20431687898855
2884,145.70265028817312,145.7132219583766
2885,145.90904642787115,145.91961809807464
2886,145.90904642787115,145.91961809807464
2887,145.62114761448578,145.63171928468927
2888,145.7898590867867,145.80043075699018
2889,146.05344788892089,146.06401955912438
2890,146.108871364137,146.1194430343405
2891,145.49971548839216,145.51028715859564
2892,145.49971548839216,145.51028715859564
2893,145.78548972956438,145.51028715859564
2894,145.4382813462641,145.16307877529536
2895,144.7121621139897,144.43695954302098
2896,144.44080628891493,144.1656037179462
2897,144.44080628891493,144.1656037179462
2898,144.32757175648703,144.1656037179462
2899,144.39569292579543,144.2337248872546
2900,144.39569292579543,144.2337248872546
2901,144.7665534605981,144.60458542205726
2902,144.7665534605981,144.60458542205726
2903,145.57779065815123,145.4158226196104
2904,145.83591447327981,145.67394643473898
2905,145.32244110505465,145.16047306651382
2906,145.32244110505465,145.16047306651382
2907,145.26715719139565,145.10518915285482
2908,145.6756367036819,145.51366866514107
2909,145.6756367036819,145.51366866514107
2910,145.71552339764307,145.55355535910223
2911,145.08858443908449,144.92661640054365
2912,145.04330265993843,144.8813346213976
2913,145.39205876130055,145.2300907227597
2914,145.39205876130055,145.2300907227597
2915,145.98046255161864,145.8184945130778
2916,145.31830174607077,145.15633370752994
2917,145.2526460016117,145.09067796307087
2918,145.94926129525288,145.78729325671205
2919,145.12059879939977,144.95863076085894
2920,145.11037713409232,144.94840909555148
2921,144.43298773626054,144.2710196977197
2922,144.89434486049234,144.7323768219515
2923,145.1096452484764,144.94767720993556
2924,144.9916778013582,144.82970976281737
2925,145.18239262526154,145.0204245867207
2926,145.54882844573896,145.38686040719813
2927,145.10406234461294,144.9420943060721
2928,144.99648753418066,144.83451949563982
2929,145.8065152758952,145.64454723735437
2930,145.8065152758952,145.9074200527673
2931,145.42564886712853,145.52655364400061
2932,145.3534120414044,145.45431681827648
2933,144.80472020754235,144.90562498441443
2934,144.63357081220582,144.7344755890779
2935,144.72181052490842,144.8227153017805
2936,144.78090960742034,144.88181438429243
2937,144.60391887339938,144.70482365027146
2938,144.60391887339938,144.70482365027146
2939,145.19217488926182,145.2930796661339
2940,145.19217488926182,145.2930796661339
2941,144.60185304773597,144.70275782460806
2942,144.5367890120405,144.63769378891257
2943,144.5367890120405,144.63769378891257
2944,144.7118701130376,144.8127748899097
2945,144.7118701130376,144.8127748899097
2946,144.98553527248978,145.08644004936187
2947,144.64535133711556,144.74625611398764
2948,144.5092080722734,144.61011284914548
2949,144.5092080722734,143.8870430140841
2950,144.06950576481057,143.44734070662128
2951,144.06950576481057,143.44734070662128
2952,144.37820210513507,143.75603704694578
2953,144.37820210513507,143.75603704694578
2954,144.91245166474104,144.29028660655175
2955,144.90518841296753,144.28302335477824
2956,144.69889741218972,144.28302335477824
2957,144.69889741218972,144.28302335477824
2958,144.69889741218972,144.28302335477824
2959,144.71221342511132,144.29633936769983
2960,144.82801586336151,144.41214180595003
2961,144.82801586336151,144.41214180595003
2962,144.82801586336151,144.41214180595003
2963,144.82801586336151,144.41214180595003
2964,145.20932139763883,144.79344734022735
2965,145.53026127585923,145.11438721844775
2966,144.91055512366592,144.49468106625443
2967,144.91055512366592,144.49468106625443
2968,145.11127436437832,144.69540030696683
2969,145.11127436437832,144.69540030696683
2970,145.11197402259796,144.69609996518648
2971,145.44142116932073,145.02554711190925
2972,144.92584085867017,144.50996680125868
2973,144.92584085867017,144.50996680125868
2974,144.65450980973995,144.50996680125868
2975,144.65450980973995,144.50996680125868
2976,144.70919007384614,144.56464706536488
2977,145.73430510149376,145.5897620930125
2978,145.79268176908624,145.64813876060498
2979,146.02223576149825,145.877692753017
2980,146.02223576149825,146.55397992017978
2981,146.26617130887195,146.55397992017978
2982,146.2063885013251,146.49419711263295
2983,146.2063885013251,146.49419711263295
2984,145.89832551802397,146.1861341293318
2985,145.64860947941642,145.93641809072426
2986,145.79702342838848,146.08483203969632
2987,145.79702342838848,146.08483203969632
2988,145.79702342838848,146.08483203969632
2989,145.4786575966734,145.76646620798124
2990,145.29531647613828,145.58312508744612
2991,145.28590593626421,145.57371454757205
2992,145.50992440305723,145.79773301436506
2993,145.50992440305723,145.79773301436506
2994,145.25991041450226,145.5477190258101
2995,145.99728344937736,146.2850920606852
2996,146.0402570131433,146.32806562445114
2997,145.71239877606905,146.0002073873769
2998,145.71239877606905,145.21682576010681
2999,145.54671137967958,145.05113836371734
3000,145.81388213336206,145.31830911739982
3001,146.2584109277747,145.76283791181245
3002,146.3975265747031,145.90195355874087
3003,146.4239264595761,145.92835344361387
3004,146.32383094156063,145.8282579255984
3005,146.57546073546226,146.07988771950002
3006,146.81126850913793,146.3156954931757
3007,146.81126850913793,146.3156954931757
3008,146.25026046896807,145.75468745300583
3009,146.25026046896807,145.75468745300583
3010,145.87171372567414,145.3761407097119
3011,146.55837015937914,146.0627971434169
3012,146.38225090117956,145.88667788521732
3013,146.25811008727186,145.76253707130962
3014,145.195554706562,145.76253707130962
3015,145.20176404162277,145.76874640637038
3016,145.20176404162277,145.76874640637038
3017,145.52512740178872,146.09210976653634
3018,145.59631941571928,146.1633017804669
3019,145.59786694083886,146.16484930558647
3020,145.4894369443796,146.05641930912722
3021,145.47999023944254,146.04697260419016
3022,145.5410234163735,146.04697260419016
3023,145.36042854629548,145.86637773411215
3024,145.34224151176628,145.84819069958294
3025,145.24763781351865,145.75358700133532
3026,145.29887425618415,145.80482344400082
3027,145.50294595963885,146.00889514745552
3028,145.67499208367124,146.1809412714879
3029,146.08862955890788,146.59457874672455
3030,146.08862955890788,146.59457874672455
3031,145.64070851960912,146.1466577074258
3032,146.40973847641197,146.91568766422864
3033,146.08624369144175,146.59219287925842
3034,145.30092634410892,145.80687553192558
3035,145.47529426256546,145.98124345038212
3036,145.47529426256546,145.98124345038212
3037,145.20387954590498,145.70982873372165
3038,145.0790484452443,145.58499763306096
3039,144.9842268164343,145.49017600425097
3040,145.533083994358,145.49017600425097
3041,145.533083994358,145.49017600425097
3042,144.818361440865,144.77545345075796
3043,144.9698056826628,144.92689769255577
3044,144.66826754324606,144.62535955313902
3045,145.59381455459769,145.55090656449065
3046,145.64464890582488,145.60174091571784
3047,146.2431286523107,146.20022066220366
3048,146.2431286523107,146.20022066220366
3049,146.49771026220571,146.45480227209868
3050,146.49771026220571,146.53730868770236
3051,146.59753612011755,146.6371345456142
3052,146.59753612011755,146.6371345456142
3053,146.59753612011755,146.6371345456142
3054,146.74450766164927,146.78410608714591
3055,146.85575550235183,146.89535392784848
3056,146.85575550235183,146.89535392784848
3057,147.06841577574139,147.10801420123803
3058,146.81520374018507,146.85480216568172
3059,146.81520374018507,146.85480216568172
3060,146.32525573916138,146.36485416465803
3061,146.4848447089313,146.52444313442794
3062,146.4848447089313,146.52444313442794
3063,146.34286277106872,146.38246119656537
3064,146.4503865139887,146.48998493948534
3065,145.84500568739222,145.88460411288887
3066,145.84500568739222,145.88460411288887
3067,145.76242248387896,145.8020209093756
3068,145.39160405689714,145.4312024823938
3069,145.79267117029846,145.8322695957951
3070,145.79267117029846,145.8322695957951
3071,145.58912147724013,145.62871990273678
3072,145.61936450733722,145.65896293283387
3073,145.83360732236204,145.8732057478587
3074,145.83360732236204,145.8732057478587
3075,146.25588427752788,146.29548270302453
3076,146.43725809123413,146.47685651673078
3077,146.43725809123413,146.47685651673078
3078,146.24945172868274,146.2890501541794
3079,146.24945172868274,146.2890501541794
3080,146.24945172868274,146.2890501541794
3081,146.30448988911164,146.34408831460829
3082,145.4872331325065,145.52683155800315
3083,145.21893229307227,145.25853071856892
3084,146.0503301414408,146.08992856693746
3085,146.0503301414408,146.08992856693746
3086,145.85689593699783,145.89649436249448
3087,145.66154632413725,145.7011447496339
3088,145.66154632413725,145.7011447496339
3089,145.42580553817515,145.4654039636718
3090,145.7916634446045,145.83126187010114
3091,145.17495525226298,145.21455367775962
3092,145.67052139034277,145.71011981583942
3093,145.67052139034277,145.71011981583942
3094,145.24672944806542,145.28632787356207
3095,145.24672944806542,145.28632787356207
3096,145.82408577070663,145.86368419620328
3097,144.91733915531097,144.95693758080762
3098,145.2652237000826,145.30482212557925
3099,145.6982681951583,145.73786662065496
3100,145.81343794151266,145.8530363670093
3101,145.0001146667979,145.03971309229456
3102,145.0001146667979,145.03971309229456
3103,145.0001146667979,145.03971309229456
3104,144.94973338044375,144.9893318059404
3105,144.8384467603542,144.87804518585085
3106,145.8068390927571,145.84643751825374
3107,145.8656120059198,145.90521043141644
3108,145.9500168125926,145.98961523808924
3109,145.34627474460706,145.3858731701037
3110,145.93751601387314,145.97711443936979
3111,145.7239685488246,145.76356697432124
3112,145.7239685488246,145.76356697432124
3113,145.18375132754426,145.2233497530409
3114,145.72751797562603,145.76711640112268
3115,145.40845835955602,145.44805678505267
3116,145.86355159710064,145.9031500225973
3117,146.03843419787583,146.07803262337248
3118,145.620323545851,145.65992197134764
3119,145.620323545851,145.65992197134764
3120,145.66451050911462,145.70410893461127
3121,145.55531688584017,145.59491531133682
3122,145.7394762580384,145.77907468353504
3123,145.7394762580384,145.77907468353504
3124,146.57359992988404,145.77907468353504
3125,146.48703255354462,145.69250730719563
3126,146.2621231531329,145.4675979067839
3127,146.2621231531329,146.00116169821027
3128,146.2621231531329,146.00116169821027
3129,146.4463712788526,146.18540982392997
3130,146.0786376246975,145.81767616977487
3131,146.0786376246975,145.81767616977487
3132,145.7318339107472,145.47087245582458
3133,145.6937405434076,145.43277908848498
3134,145.6937405434076,145.43277908848498
3135,145.64717812243015,145.3862166675075
3136,145.22820477111853,145.3862166675075
3137,145.0631186235986,145.22113051998758
3138,144.9894318539983,145.14744375038728
3139,144.79726149427427,144.95527339066325
3140,145.21456047089458,145.37257236728357
3141,144.8154876431187,144.97349953950769
3142,144.94607713572546,145.10408903211444
3143,145.3723819391998,145.5303938355888
3144,145.57658420357782,145.7345960999668
3145,145.7579629086693,145.91597480505828
3146,145.7579629086693,145.91597480505828
3147,145.7579629086693,145.91597480505828
3148,145.7579629086693,145.91597480505828
3149,145.66873528409621,145.8267471804852
3150,145.5405620501253,145.69857394651427
3151,145.50603160928307,145.66404350567205
3152,145.56876450458017,145.72677640096916
3153,145.56876450458017,145.72677640096916
3154,144.9588266880187,145.11683858440767
3155,144.44605067616476,144.60406257255374
3156,144.44605067616476,144.60406257255374
3157,145.5076616516629,145.66567354805187
3158,145.5076616516629,145.01679339683847
3159,145.5076616516629,145.01679339683847
3160,146.49581310091216,146.00494484608774
3161,146.38881379672858,145.89794554190416
3162,146.37998612940794,145.88911787458352
3163,146.5116006302057,146.02073237538127
3164,146.2314506867072,145.74058243188279
3165,146.28828844564848,145.79742019082406
3166,145.30926438498452,144.8183961301601
3167,145.6313502575482,145.1404820027238
3168,145.41701022472952,144.9261419699051
3169,144.90059526451023,144.9261419699051
3170,145.48080539918593,145.5063521045808
3171,145.17654627366935,145.20209297906422
3172,145.17654627366935,145.20209297906422
3173,144.11336591832833,144.1389126237232
3174,144.44678932832483,144.4723360337197
3175,144.49844518904118,144.52399189443605
3176,144.71341838733952,144.7389650927344
3177,145.44550988345432,145.4710565888492
3178,145.26414024265821,145.2896869480531
3179,144.06220727408888,144.08775397948375
3180,144.66208982329337,144.68763652868824
3181,144.5576657290966,144.5832124344915
3182,144.82618226823476,144.85172897362963
3183,144.82618226823476,144.85172897362963
3184,144.87828577010174,144.9038324754966
3185,144.87828577010174,144.9038324754966
3186,145.11480985339225,145.14035655878712
3187,145.1306659914263,145.15621269682117
3188,145.56158245897203,145.5871291643669
3189,146.19945508836136,146.22500179375623
3190,146.19945508836136,146.22500179375623
3191,146.24342880248315,146.26897550787803
3192,146.05953066725806,146.08507737265293
3193,146.37787243796677,146.40341914336165
3194,146.19146940671905,146.21701611211392
3195,146.05306972084966,146.07861642624454
3196,146.05306972084966,146.07861642624454
3197,146.43044452110973,146.4559912265046
3198,146.43044452110973,146.4559912265046
3199,145.710670780697,145.73621748609187
3200,145.710670780697,145.73621748609187
3201,144.7633066902544,144.78885339564928
3202,145.15317893509757,145.17872564049244
3203,145.63644054761605,145.66198725301092
3204,145.63644054761605,145.66198725301092
3205,145.34924453850772,145.3747912439026
3206,145.17232514434505,145.19787184973993
3207,145.39269525855892,145.4182419639538
3208,145.27317602317495,145.29872272856983
3209,145.38334163880737,145.40888834420224
3210,145.38334163880737,145.40888834420224
3211,144.90682786862217,144.93237457401705
3212,144.90682786862217,144.93237457401705
3213,145.36457885995807,145.39012556535295
3214,144.9830335749234,145.00858028031828
3215,144.9830335749234,145.00858028031828
3216,144.9830335749234,145.00858028031828
3217,145.34822872484565,145.37377543024053
3218,145.34822872484565,145.37377543024053
3219,145.6610436733922,145.37377543024053
3220,146.07224343537803,145.78497519222637
3221,145.7265520139192,145.43928377076753
3222,146.17721151918676,145.8899432760351
3223,145.833727450987,145.54645920783534
3224,145.72648665399612,145.43921841084446
3225,145.72648665399612,145.43921841084446
3226,144.99661226343753,144.70934402028587
3227,144.7854592039333,144.49819096078164
3228,145.07028689966344,144.78301865651179
3229,145.07028689966344,144.78301865651179
3230,145.36367354397063,145.07640530081898
3231,145.48115101401555,145.1938827708639
3232,145.4805529860873,145.19328474293565
3233,145.8476792584122,145.56041101526054
3234,145.97704256785124,145.68977432469958
3235,145.97704256785124,145.68977432469958
3236,145.97704256785124,146.22547624205455
3237,145.62664477996591,145.87507845416923
3238,145.69350435308212,145.94193802728543
3239,146.39747211608548,146.6459057902888
3240,146.45623530211617,146.70466897631948
3241,146.2308891217918,146.4793227959951
3242,146.2308891217918,146.4793227959951
3243,146.02074199289936,146.26917566710267
3244,146.07765252510862,146.32608619931193
3245,145.27355090539015,145.52198457959346
3246,145.75098421093864,145.52198457959346
3247,145.75098421093864,145.52198457959346
3248,145.56750733535708,145.3385077040119
3249,145.98341071658194,145.75441108523677
3250,146.00741573710638,145.7784161057612
3251,146.00741573710638,145.7784161057612
3252,146.00741573710638,145.7784161057612
3253,145.49961302758777,145.2706133962426
3254,145.24997554294495,145.02097591159978
3255,145.31831535221085,145.08931572086567
3256,145.69137971581188,145.4623800844667
3257,145.63025177425112,145.40125214290595
3258,145.63025177425112,145.67145538627764
3259,145.1157043028514,145.15690791487793
3260,145.33548262304745,145.37668623507398
3261,145.35937864884926,145.40058226087578
3262,145.15009678981022,145.19130040183674
3263,144.94274292168726,144.98394653371378
3264,145.54238520051896,145.58358881254549
3265,145.54238520051896,145.58358881254549
3266,145.54238520051896,144.46937599108202
3267,145.54238520051896,145.0532485670464
3268,145.54238520051896,145.0532485670464
3269,145.76552845261483,145.27639181914228
3270,145.76552845261483,145.6096767485232
3271,145.76552845261483,145.6096767485232
3272,145.74571392176912,145.5898622176775
3273,145.76076101326186,145.60490930917024
3274,145.70166648533478,145.54581478124317
3275,145.7950854466126,145.639233742521
3276,145.80527860792202,145.6494269038304
3277,145.23088432602532,145.0750326219337
3278,145.62298813088643,145.4671364267948
3279,145.31218143345694,145.15632972936532
3280,145.80759118935543,145.65173948526382
3281,145.68540436995545,145.52955266586383
3282,145.9474568522472,145.79160514815558
3283,145.5427322387944,145.38688053470278
3284,145.95812403291097,145.80227232881936
3285,145.39370846874763,145.23785676465602
3286,145.39370846874763,145.23785676465602
3287,145.6651594996687,145.5093077955771
3288,145.6651594996687,145.5093077955771
3289,145.93071821868926,145.77486651459765
3290,145.4689553930285,145.31310368893688
3291,145.52034890113293,145.36449719704132
3292,145.53922931015677,145.38337760606515
3293,145.3503691505037,145.19451744641208
3294,145.3503691505037,145.72413975816195
3295,145.3503691505037,145.72413975816195
3296,145.16277657721534,145.5365471848736
3297,145.40095444903582,145.77472505669408
3298,145.40095444903582,145.51363333847942
3299,145.08797360480548,145.20065249424908
3300,145.08797360480548,145.20065249424908
3301,145.08797360480548,145.20065249424908
3302,145.08797360480548,145.20065249424908
3303,145.07104624655517,145.18372513599877
3304,145.03881923150533,145.15149812094893
3305,144.86753173532298,144.98021062476658
3306,145.3483843933919,145.4610632828355
3307,145.3483843933919,145.4610632828355
3308,145.80071792008872,145.91339680953232
3309,146.1665792954682,146.2792581849118
3310,146.3415480124258,146.4542269018694
3311,146.52059863581403,146.63327752525763
3312,146.52059863581403,146.63327752525763
3313,146.21336258142045,146.32604147086406
3314,145.98708067275368,146.09975956219728
3315,145.98708067275368,146.09975956219728
3316,145.98708067275368,146.09975956219728
3317,145.637339437746,145.7500183271896
3318,145.5062120538902,145.6188909433338
3319,144.76446018952012,144.87713907896372
3320,144.76446018952012,144.87713907896372
3321,144.82397354000332,144.93665242944692
3322,145.28492860490846,145.39760749435206
3323,145.4886401905378,145.6013190799814
3324,145.91136667818913,146.02404556763273
3325,145.87711629645565,145.98979518589925
3326,145.8800783654799,145.9927572549235
3327,145.65295213125805,145.76563102070165
3328,145.81295321447044,145.92563210391404
3329,145.54739895132198,145.66007784076558
3330,145.5035137611234,145.616192650567
